window_id,start,end,span,centre,pi_chi,pi_ros,dxy,fst,sample_cov
chr18_13621293_13644059,13621293,13644059,22766,13632676.0,0.01764852,0.01544081,0.0284832,0.2651366,0.866
chr18_13624687_13653721,13624687,13653721,29034,13639204.0,0.0179267,0.01594225,0.02827198,0.25079394,0.8708333333333333
chr18_13628420_13657394,13628420,13657394,28974,13642907.0,0.01799859,0.01675755,0.02830466,0.23918426,0.8735
chr18_13632949_13661282,13632949,13661282,28333,13647115.5,0.01781095,0.01648909,0.0270245,0.22353339,0.8518333333333333
chr18_13636321_13664987,13636321,13664987,28666,13650654.0,0.01730381,0.01734398,0.02681345,0.21500059,0.8508333333333333
chr18_13639747_13668337,13639747,13668337,28590,13654042.0,0.0179774,0.01899596,0.02627364,0.17397016,0.8306666666666667
chr18_13644059_13671671,13644059,13671671,27612,13657865.0,0.01881657,0.0201629,0.02566462,0.1367506,0.8503333333333333
chr18_13653725_13675043,13653725,13675043,21318,13664384.0,0.01917142,0.02009166,0.02543226,0.12872239,0.8561666666666667
chr18_13657491_13678547,13657491,13678547,21056,13668019.0,0.01912079,0.0203134,0.02616272,0.14048934,0.8548333333333333
chr18_13661282_13682920,13661282,13682920,21638,13672101.0,0.01843325,0.02037376,0.02643574,0.15341079,0.8473333333333333
chr18_13664987_13689112,13664987,13689112,24125,13677049.5,0.01881516,0.01939534,0.02665782,0.16503635,0.8435
chr18_13668337_13692622,13668337,13692622,24285,13680479.5,0.0185288,0.01947176,0.02769386,0.18618139,0.8421666666666667
chr18_13671671_13696194,13671671,13696194,24523,13683932.5,0.01711182,0.01848304,0.02682653,0.20233749,0.825
chr18_13675043_13699532,13675043,13699532,24489,13687287.5,0.01705859,0.01876434,0.02699404,0.20225972,0.7976666666666667
chr18_13678547_13707114,13678547,13707114,28567,13692830.5,0.01760891,0.0189156,0.02669798,0.18762635,0.8028333333333333
chr18_13682920_13710395,13682920,13710395,27475,13696657.5,0.01817972,0.01880334,0.0263643,0.17551275,0.8173333333333332
chr18_13689112_13725141,13689112,13725141,36029,13707126.5,0.01678825,0.01869755,0.02548527,0.17910474,0.8206666666666667
chr18_13692622_13739527,13692622,13739527,46905,13716074.5,0.01543099,0.01579586,0.02342692,0.20013898,0.8183333333333334
chr18_13696194_13760894,13696194,13760894,64700,13728544.0,0.01420656,0.01391037,0.02127453,0.20423021,0.8136666666666666
chr18_13699576_13764729,13699576,13764729,65153,13732152.5,0.01229035,0.0120987,0.0192681,0.22482469,0.8298333333333333
chr18_13707114_13768726,13707114,13768726,61612,13737920.0,0.01090389,0.01101732,0.01809625,0.24557527,0.8303333333333334
chr18_13710396_13810554,13710396,13810554,100158,13760475.0,0.01038542,0.01060703,0.01786896,0.25992198,0.8431666666666666
chr18_13725148_13813757,13725148,13813757,88609,13769452.5,0.00894331,0.00961353,0.01524723,0.2433701,0.8451666666666667
chr18_13739527_13817731,13739527,13817731,78204,13778629.0,0.01001905,0.01239846,0.01537698,0.15678427,0.839
chr18_13760894_13821207,13760894,13821207,60313,13791050.5,0.01110546,0.01406023,0.01635767,0.13043393,0.8505
chr18_13764729_13826522,13764729,13826522,61793,13795625.5,0.0119773,0.01519191,0.01761711,0.12923985,0.8486666666666667
chr18_13768726_13830257,13768726,13830257,61531,13799491.5,0.01240691,0.01633275,0.01820453,0.11772142,0.8506666666666667
chr18_13810554_13833542,13810554,13833542,22988,13822048.0,0.0141691,0.01709162,0.01914995,0.1011949,0.8410000000000001
chr18_13813757_13841302,13813757,13841302,27545,13827529.5,0.01642675,0.01871375,0.02197043,0.11128236,0.8323333333333333
chr18_13817731_13846094,13817731,13846094,28363,13831912.5,0.01666315,0.01855029,0.02240414,0.11990295,0.8526666666666667
chr18_13821207_13849467,13821207,13849467,28260,13835337.0,0.01798857,0.01984648,0.02356162,0.10932647,0.8531666666666666
chr18_13826522_13853008,13826522,13853008,26486,13839765.0,0.01829622,0.02030319,0.02408443,0.11028744,0.8478333333333333
chr18_13830257_13856628,13830257,13856628,26371,13843442.5,0.018993,0.0209376,0.02477546,0.10751181,0.8498333333333333
chr18_13833542_13865914,13833542,13865914,32372,13849728.0,0.01763366,0.02128748,0.02473779,0.11939855,0.8568333333333333
chr18_13841304_13869347,13841304,13869347,28043,13855325.5,0.01817622,0.02226667,0.02599068,0.12484245,0.8595
chr18_13846094_13873155,13846094,13873155,27061,13859624.5,0.01817643,0.02245175,0.0270339,0.14192387,0.8396666666666667
chr18_13849467_13876734,13849467,13876734,27267,13863100.5,0.01691443,0.02156659,0.02648348,0.15840634,0.8276666666666667
chr18_13853008_13880828,13853008,13880828,27820,13866918.0,0.01740876,0.02121958,0.02661102,0.15888557,0.8296666666666667
chr18_13856628_13884295,13856628,13884295,27667,13870461.5,0.01664489,0.01971452,0.02531614,0.16407165,0.82
chr18_13865914_13887704,13865914,13887704,21790,13876809.0,0.01706067,0.02000674,0.02528417,0.15405733,0.8076666666666668
chr18_13869347_13891673,13869347,13891673,22326,13880510.0,0.01545681,0.01892909,0.0238157,0.16149642,0.7926666666666667
chr18_13873156_13897826,13873156,13897826,24670,13885491.0,0.0149723,0.0180261,0.02145788,0.13063913,0.8068333333333334
chr18_13876734_13901325,13876734,13901325,24591,13889029.5,0.01611448,0.01774651,0.02219454,0.13454416,0.829
chr18_13880828_13904662,13880828,13904662,23834,13892745.0,0.01648929,0.01731487,0.02223659,0.13629768,0.8468333333333333
chr18_13884295_13910160,13884295,13910160,25865,13897227.5,0.01693084,0.01762964,0.02246504,0.13045071,0.86
chr18_13887704_13913695,13887704,13913695,25991,13900699.5,0.01718666,0.01724097,0.02250257,0.13316305,0.8731666666666666
chr18_13891673_13918428,13891673,13918428,26755,13905050.5,0.01804922,0.01713216,0.02305374,0.13441079,0.8835000000000001
chr18_13897829_13923230,13897829,13923230,25401,13910529.5,0.01868851,0.01746201,0.02431871,0.14727212,0.8855
chr18_13901325_13927165,13901325,13927165,25840,13914245.0,0.01865709,0.0191123,0.02458381,0.13110906,0.8770000000000001
chr18_13904662_13931230,13904662,13931230,26568,13917946.0,0.01824681,0.0188244,0.02379626,0.12427175,0.8570000000000001
chr18_13910386_13934702,13910386,13934702,24316,13922544.0,0.01858847,0.01865828,0.02423859,0.13100694,0.8408333333333333
chr18_13913695_13938288,13913695,13938288,24593,13925991.5,0.01816426,0.01758659,0.02455337,0.15739181,0.8376666666666667
chr18_13918428_13941723,13918428,13941723,23295,13930075.5,0.01983613,0.01799297,0.02541242,0.14658954,0.8435
chr18_13923230_13945319,13923230,13945319,22089,13934274.5,0.02024707,0.0195771,0.0259068,0.13083503,0.8375
chr18_13927165_13949131,13927165,13949131,21966,13938148.0,0.02035549,0.01875102,0.02600114,0.14154254,0.8306666666666667
chr18_13931230_13952539,13931230,13952539,21309,13941884.5,0.02067684,0.01916381,0.02708557,0.1524329,0.8208333333333333
chr18_13934702_13956081,13934702,13956081,21379,13945391.5,0.02182853,0.01862962,0.02817186,0.16410396,0.8165
chr18_13938288_13959331,13938288,13959331,21043,13948809.5,0.02159547,0.01933511,0.02722791,0.14179422,0.8335
chr18_13941723_13962929,13941723,13962929,21206,13952326.0,0.02003246,0.01902564,0.02634868,0.14864794,0.8375
chr18_13945319_13967802,13945319,13967802,22483,13956560.5,0.02018599,0.01865267,0.02740935,0.17062236,0.8218333333333334
chr18_13949131_13971323,13949131,13971323,22192,13960227.0,0.01890792,0.01741862,0.02560265,0.16998112,0.8128333333333333
chr18_13952543_13974579,13952543,13974579,22036,13963561.0,0.01817026,0.01754985,0.02412337,0.14918542,0.8418333333333333
chr18_13956081_13977821,13956081,13977821,21740,13966951.0,0.0165679,0.01771018,0.02220007,0.12865136,0.871
chr18_13959331_13981104,13959331,13981104,21773,13970217.5,0.01662762,0.01642924,0.02120027,0.12382722,0.8664999999999999
chr18_13962932_13984316,13962932,13984316,21384,13973624.0,0.01617545,0.01501432,0.01935932,0.1076962,0.8826666666666667
chr18_13967802_13987577,13967802,13987577,19775,13977689.5,0.01446269,0.01228757,0.0163862,0.10117391,0.9179999999999999
chr18_13971323_13991005,13971323,13991005,19682,13981164.0,0.01484079,0.01308136,0.0173678,0.10874074,0.9278333333333334
chr18_13974579_13994608,13974579,13994608,20029,13984593.5,0.01619389,0.01298888,0.01804564,0.10583854,0.9233333333333333
chr18_13977821_13998012,13977821,13998012,20191,13987916.5,0.01599484,0.01312345,0.01787112,0.10212605,0.9154999999999999
chr18_13981104_14001309,13981104,14001309,20205,13991206.5,0.01674518,0.01422995,0.0194829,0.11424884,0.9031666666666667
chr18_13984316_14004864,13984316,14004864,20548,13994590.0,0.01685519,0.01490051,0.01977873,0.10940141,0.8898333333333333
chr18_13987577_14009595,13987577,14009595,22018,13998586.0,0.01748899,0.01588914,0.02024005,0.09615679,0.8725
chr18_13991005_14012859,13991005,14012859,21854,14001932.0,0.01748766,0.0153202,0.0198829,0.09587418,0.8818333333333334
chr18_13994608_14016256,13994608,14016256,21648,14005432.0,0.01670445,0.01358595,0.01933468,0.12150506,0.8768333333333334
chr18_13998012_14019957,13998012,14019957,21945,14008984.5,0.01626085,0.01296968,0.01971724,0.1486048,0.8604999999999999
chr18_14001309_14023915,14001309,14023915,22606,14012612.0,0.01537839,0.01258802,0.01858051,0.14117876,0.8758333333333334
chr18_14004864_14027277,14004864,14027277,22413,14016070.5,0.01466297,0.01221611,0.01877104,0.16552015,0.8853333333333334
chr18_14009595_14030596,14009595,14030596,21001,14020095.5,0.01529602,0.01256454,0.02047568,0.1902403,0.8768333333333334
chr18_14012859_14033951,14012859,14033951,21092,14023405.0,0.01579791,0.0119846,0.02082947,0.19982921,0.8676666666666667
chr18_14016256_14037248,14016256,14037248,20992,14026752.0,0.0156256,0.01284945,0.02065125,0.18383348,0.8771666666666665
chr18_14019957_14040473,14019957,14040473,20516,14030215.0,0.01565871,0.01409063,0.02032056,0.15473375,0.8998333333333333
chr18_14023915_14043674,14023915,14043674,19759,14033794.5,0.01680312,0.01409881,0.0211463,0.15562188,0.9011666666666668
chr18_14027289_14046929,14027289,14046929,19640,14037109.0,0.01881401,0.01417835,0.02215707,0.14645314,0.8848333333333332
chr18_14030596_14050191,14030596,14050191,19595,14040393.5,0.01851278,0.0143632,0.02119874,0.12649213,0.9025
chr18_14033952_14054658,14033952,14054658,20706,14044305.0,0.01734508,0.015061,0.02063284,0.12025775,0.9225
chr18_14037248_14059018,14037248,14059018,21770,14048133.0,0.01699134,0.01529597,0.02098522,0.13039891,0.9076666666666667
chr18_14040473_14062719,14040473,14062719,22246,14051596.0,0.01769171,0.01502019,0.02169248,0.14025625,0.8763333333333333
chr18_14043674_14065949,14043674,14065949,22275,14054811.5,0.0168347,0.01478919,0.02099502,0.14081778,0.8678333333333335
chr18_14046929_14069285,14046929,14069285,22356,14058107.0,0.01644998,0.01642379,0.02092532,0.12013303,0.8671666666666666
chr18_14050191_14072665,14050191,14072665,22474,14061428.0,0.01587839,0.01636396,0.02055601,0.12091536,0.8635
chr18_14054658_14075976,14054658,14075976,21318,14065317.0,0.01650274,0.01741784,0.02170542,0.12272192,0.8431666666666666
chr18_14059018_14079623,14059018,14079623,20605,14069320.5,0.01638475,0.01762224,0.02164656,0.12013088,0.8463333333333334
chr18_14062719_14082946,14062719,14082946,20227,14072832.5,0.01682437,0.01784847,0.02308773,0.14227411,0.8616666666666667
chr18_14065949_14086394,14065949,14086394,20445,14076171.5,0.01671474,0.01838285,0.02322775,0.13927014,0.8501666666666667
chr18_14069285_14089751,14069285,14089751,20466,14079518.0,0.01593049,0.01745726,0.0222953,0.14366616,0.8606666666666666
chr18_14072667_14093051,14072667,14093051,20384,14082859.0,0.01659851,0.01738344,0.02242355,0.1378318,0.8671666666666666
chr18_14075976_14096893,14075976,14096893,20917,14086434.5,0.01629985,0.0159933,0.02140108,0.13994229,0.8758333333333334
chr18_14079623_14103578,14079623,14103578,23955,14091600.5,0.01612098,0.01609878,0.02154954,0.14444354,0.8714999999999999
chr18_14082946_14107991,14082946,14107991,25045,14095468.5,0.01573186,0.01583843,0.0203793,0.12703513,0.8675
chr18_14086404_14111356,14086404,14111356,24952,14098880.0,0.01562754,0.01526485,0.02011852,0.1313753,0.879
chr18_14089751_14114632,14089751,14114632,24881,14102191.5,0.01576919,0.01627774,0.02124643,0.14013898,0.8788333333333332
chr18_14093051_14119196,14093051,14119196,26145,14106123.5,0.01570843,0.01696725,0.02155552,0.13769378,0.869
chr18_14096893_14122555,14096893,14122555,25662,14109724.0,0.01606222,0.01736123,0.0214856,0.1249793,0.874
chr18_14103964_14126259,14103964,14126259,22295,14115111.5,0.01645918,0.01771812,0.02180098,0.12117189,0.8831666666666667
chr18_14107991_14130034,14107991,14130034,22043,14119012.5,0.0164554,0.01913794,0.02218022,0.1096521,0.8875
chr18_14111356_14133327,14111356,14133327,21971,14122341.5,0.01708305,0.02032656,0.02332374,0.10989995,0.8786666666666667
chr18_14114632_14137590,14114632,14137590,22958,14126111.0,0.0165298,0.02046189,0.02274886,0.10311663,0.8821666666666665
chr18_14119196_14140912,14119196,14140912,21716,14130054.0,0.01668182,0.0208405,0.02306144,0.10282192,0.8768333333333334
chr18_14122656_14144217,14122656,14144217,21561,14133436.5,0.01709793,0.02239019,0.02407331,0.09880214,0.875
chr18_14126259_14148184,14126259,14148184,21925,14137221.5,0.01727628,0.02383586,0.02435823,0.08465366,0.8583333333333333
chr18_14130034_14151440,14130034,14151440,21406,14140737.0,0.01772307,0.02366711,0.02368795,0.06743251,0.8670000000000001
chr18_14133327_14154669,14133327,14154669,21342,14143998.0,0.01663008,0.02374168,0.02295521,0.0641924,0.8571666666666666
chr18_14137590_14157917,14137590,14157917,20327,14147753.5,0.01706769,0.02268606,0.02239903,0.0596594,0.853
chr18_14140912_14162292,14140912,14162292,21380,14151602.0,0.01748998,0.02188175,0.02203353,0.05627275,0.849
chr18_14144217_14165642,14144217,14165642,21425,14154929.5,0.01669062,0.01933464,0.02027999,0.05921141,0.8548333333333333
chr18_14148184_14169430,14148184,14169430,21246,14158807.0,0.01706474,0.01591354,0.01960662,0.08636693,0.8820000000000001
chr18_14151440_14172764,14151440,14172764,21324,14162102.0,0.01768672,0.01402896,0.0209538,0.13843339,0.8761666666666668
chr18_14154669_14176198,14154669,14176198,21529,14165433.5,0.01803848,0.01333643,0.02094651,0.14355681,0.8870000000000001
chr18_14157917_14179468,14157917,14179468,21551,14168692.5,0.01784215,0.01406365,0.02152865,0.14875986,0.8856666666666666
chr18_14162292_14182793,14162292,14182793,20501,14172542.5,0.01753693,0.01450207,0.02165343,0.1495485,0.8901666666666667
chr18_14165642_14186096,14165642,14186096,20454,14175869.0,0.0184938,0.01534269,0.02274727,0.14695448,0.8798333333333332
chr18_14169430_14189535,14169430,14189535,20105,14179482.5,0.01887133,0.01654267,0.02299531,0.12992653,0.8746666666666666
chr18_14172764_14196074,14172764,14196074,23310,14184419.0,0.01746188,0.01803755,0.02156657,0.09708076,0.8603333333333334
chr18_14176198_14200615,14176198,14200615,24417,14188406.5,0.01718307,0.01787523,0.021373,0.09880816,0.8638333333333332
chr18_14179468_14204000,14179468,14204000,24532,14191734.0,0.01659772,0.01738134,0.02138364,0.11450996,0.8645
chr18_14182793_14207512,14182793,14207512,24719,14195152.5,0.01732986,0.01740405,0.02243725,0.12738089,0.8761666666666668
chr18_14186096_14211008,14186096,14211008,24912,14198552.0,0.01590236,0.01682166,0.02152253,0.13621704,0.8753333333333334
chr18_14189535_14214226,14189535,14214226,24691,14201880.5,0.01492797,0.01799506,0.02093808,0.11969555,0.88
chr18_14196074_14232363,14196074,14232363,36289,14214218.5,0.01404542,0.01735621,0.01998737,0.12011132,0.9045000000000001
chr18_14200615_14238220,14200615,14238220,37605,14219417.5,0.01321692,0.01704929,0.01868994,0.10516011,0.911
chr18_14204000_14243178,14204000,14243178,39178,14223589.0,0.01453711,0.01814634,0.01904023,0.07626783,0.894
chr18_14207512_14246630,14207512,14246630,39118,14227071.0,0.01387618,0.01789281,0.01767306,0.05329843,0.8753333333333334
chr18_14211008_14250079,14211008,14250079,39071,14230543.5,0.01443952,0.01830658,0.01797346,0.046596,0.8771666666666665
chr18_14214226_14253331,14214226,14253331,39105,14233778.5,0.01540758,0.01777831,0.01874725,0.06095906,0.8706666666666666
chr18_14232363_14257128,14232363,14257128,24765,14244745.5,0.0168671,0.01852383,0.02135377,0.09368442,0.8554999999999999
chr18_14238220_14265697,14238220,14265697,27477,14251958.5,0.01926909,0.01961014,0.02346706,0.09386523,0.8276666666666667
chr18_14243278_14273657,14243278,14273657,30379,14258467.5,0.01772884,0.01721816,0.02192021,0.11287868,0.8528333333333333
chr18_14246630_14276929,14246630,14276929,30299,14261779.5,0.01615112,0.01627964,0.02051751,0.11711929,0.8575
chr18_14250079_14343259,14250079,14343259,93180,14296669.0,0.01648416,0.01631464,0.02027202,0.10560322,0.8396666666666667
chr18_14253337_14354970,14253337,14354970,101633,14304153.5,0.01542621,0.01594483,0.01987686,0.11785882,0.8195
chr18_14257128_14370399,14257128,14370399,113271,14313763.5,0.01303624,0.0131602,0.01699773,0.12956926,0.8298333333333333
chr18_14265697_14373704,14265697,14373704,108007,14319700.5,0.01037541,0.01114596,0.01543487,0.17843428,0.8575
chr18_14273657_14377017,14273657,14377017,103360,14325337.0,0.01128683,0.01209763,0.0171322,0.18872776,0.8546666666666666
chr18_14276929_14380499,14276929,14380499,103570,14328714.0,0.01184275,0.011708,0.01818558,0.21395196,0.8576666666666667
chr18_14343259_14384289,14343259,14384289,41030,14363774.0,0.01152247,0.0125337,0.0192148,0.23002725,0.8503333333333333
chr18_14354970_14387857,14354970,14387857,32887,14371413.5,0.01113613,0.01284026,0.01843415,0.21188225,0.8703333333333334
chr18_14370399_14391098,14370399,14391098,20699,14380748.5,0.01227936,0.01428432,0.01852659,0.16488554,0.8678333333333335
chr18_14373704_14394621,14373704,14394621,20917,14384162.5,0.01363581,0.01633667,0.01954067,0.13190957,0.8629999999999999
chr18_14377017_14398225,14377017,14398225,21208,14387621.0,0.01358483,0.01689815,0.01883143,0.1053605,0.8506666666666667
chr18_14380499_14402581,14380499,14402581,22082,14391540.0,0.01370047,0.01724889,0.01838893,0.08605846,0.8433333333333334
chr18_14384289_14405782,14384289,14405782,21493,14395035.5,0.01257886,0.01501444,0.01591736,0.07137071,0.8816666666666667
